date,permno,ticker,comnam,namedt,nameendt,prc,vol,ret
2024-12-11,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,15.31,148107.0,0.023396
2024-12-10,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,619.32001,10880981.0,0.009371
2024-12-10,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.96,174816.0,-0.012541
2024-12-09,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,15.15,251774.0,-0.012386
2024-12-09,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,613.57001,11354389.0,-0.016352
2024-12-06,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,15.34,165307.0,0.011206
2024-12-06,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,623.77002,16936960.0,0.024371
2024-12-05,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,15.17,228688.0,0.003971
2024-12-05,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,608.92999,8034261.0,-0.007902
2024-12-04,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,15.11,339801.0,0.020946
2024-12-04,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,613.78003,14574652.0,0.000212
2024-12-03,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,613.65002,14804827.0,0.03512
2024-12-03,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.8,109017.0,0.006118
2024-12-02,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.71,256582.0,0.014483
2024-12-02,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,592.83002,12468236.0,0.032229
2024-11-29,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,574.32001,7099196.0,0.008995
2024-11-29,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.5,160028.0,0.009749
2024-11-27,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.36,186680.0,0.008427
2024-11-27,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,569.20001,7146785.0,-0.007567
2024-11-26,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.24,259957.0,-0.005587
2024-11-26,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,573.53998,10316302.0,0.014917
2024-11-25,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,565.10999,13545213.0,0.010677
2024-11-25,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.32,477100.0,0.009873
2024-11-22,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.18,151612.0,0.0
2024-11-22,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,559.14001,9082981.0,-0.007015
2024-11-21,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.18,396525.0,0.007818
2024-11-21,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,563.09003,11007128.0,-0.004297
2024-11-20,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,565.52002,9730396.0,0.007895
2024-11-20,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.07,132042.0,0.0
2024-11-19,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,561.09003,9463447.0,0.012067
2024-11-19,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.07,119043.0,0.01005
2024-11-18,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.93,221958.0,0.012355
2024-11-18,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,554.40002,14232477.0,0.000578
2024-11-15,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.76,93587.0,-0.014327
2024-11-15,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,554.08002,17564440.0,-0.039989
2024-11-14,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,577.15997,10981149.0,-0.004897
2024-11-14,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.96,146676.0,-0.001431
2024-11-13,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.98,200085.0,-0.010616
2024-11-13,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,580.0,10690784.0,-0.008242
2024-11-12,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,584.82001,16183519.0,0.002829
2024-11-12,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.13,99046.0,-0.006329
2024-11-11,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.22,337280.0,0.015714
2024-11-11,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,583.16998,10135340.0,-0.010469
2024-11-08,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,589.34003,9353016.0,-0.003988
2024-11-08,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.0,123978.0,-0.014085
2024-11-07,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,14.2,293980.0,0.027496
2024-11-07,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,591.70001,14543869.0,0.03435
2024-11-06,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.82,356529.0,0.022946
2024-11-06,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,572.04999,18164905.0,-0.000664
2024-11-05,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,572.42999,9678390.0,0.020957
2024-11-05,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.51,106193.0,0.015026
2024-11-04,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.31,78147.0,-0.010409
2024-11-04,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,560.67999,11961526.0,-0.011425
2024-11-01,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.45,105216.0,0.005232
2024-11-01,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,567.15997,15101459.0,-0.00074
2024-10-31,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,567.58002,26545150.0,-0.040926
2024-10-31,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.38,269654.0,-0.010355
2024-10-30,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.52,90639.0,-0.003685
2024-10-30,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,591.79999,26573140.0,-0.002495
2024-10-29,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.57,136115.0,0.011177
2024-10-29,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,593.28003,12911472.0,0.026152
2024-10-28,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.42,104719.0,0.010542
2024-10-28,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,578.15997,10829970.0,0.008565
2024-10-25,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.28,123624.0,0.000754
2024-10-25,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,573.25,11256435.0,0.009634
2024-10-24,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.27,101281.0,0.003024
2024-10-24,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,567.78003,7110149.0,0.007256
2024-10-23,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,563.69,14133747.0,-0.031477
2024-10-23,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.23,120613.0,-0.017088
2024-10-22,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.46,116713.0,-0.002224
2024-10-22,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,582.01001,8502834.0,0.01191
2024-10-21,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,575.15997,8093119.0,-0.002272
2024-10-21,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.49,96428.0,-0.000741
2024-10-18,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.5,167297.0,0.010479
2024-10-18,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,576.46997,7623713.0,-0.000797
2024-10-17,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,576.92999,8637089.0,0.000243
2024-10-17,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.36,72269.0,-0.005952
2024-10-16,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,576.78998,11183514.0,-0.01617
2024-10-16,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.44,64139.0,0.002985
2024-10-15,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,586.27002,9473002.0,-0.007029
2024-10-15,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.4,161011.0,-0.01034
2024-10-14,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.54,170033.0,0.004451
2024-10-14,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,590.41998,8187549.0,0.000797
2024-10-11,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.48,100635.0,0.012772
2024-10-11,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,589.95001,8520967.0,0.010483
2024-10-10,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.31,105398.0,-0.002996
2024-10-10,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,583.83002,7667460.0,-0.011312
2024-10-09,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,590.51001,9461425.0,-0.004014
2024-10-09,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.35,119421.0,0.002252
2024-10-08,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.32,233466.0,-0.00075
2024-10-08,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,592.89001,7836601.0,0.013868
2024-10-07,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,584.78003,11900711.0,-0.018727
2024-10-07,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.33,146723.0,-0.005224
2024-10-04,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.4,384298.0,0.014383
2024-10-04,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,595.94,14104078.0,0.022599
2024-10-03,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,582.77002,11479762.0,0.017388
2024-10-03,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.21,192259.0,-0.008258
2024-10-02,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.32,158683.0,0.001504
2024-10-02,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,572.81,6480938.0,-0.006349
2024-10-01,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,576.46997,15140763.0,0.00704
2024-10-01,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.3,153172.0,-0.014085
2024-09-30,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,572.44,12712300.0,0.008954
2024-09-30,21413,METV,LISTED FUNDS TRUST,2024-06-26,2024-12-31,13.49,171092.0,-0.006627
2024-09-27,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,567.35999,9310429.0,-0.000845
